route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,exact_times
"55-S52-3-sj2-1","5971","S523","Kendall to Black Creek Rd via Lorne","School buses","712","00B5EF","FFFFFF","1"
"55-S52-4-sj2-1","5971","S524","Port Macquarie Adventist to Wauchope","School buses","712","00B5EF","FFFFFF","1"
"55-S52-5-sj2-1","5971","S525","Wauchope PS to Byabarra Comboyne Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S52-6-sj2-1","5971","S526","Huntingdon PS to Wauchope","School buses","712","00B5EF","FFFFFF","1"
"55-S52-7-sj2-1","5971","S527","Wauchope to Comboyne Wingham Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S52-8-sj2-1","5971","S528","Beechwood PS to Upper Pappinbarra","School buses","712","00B5EF","FFFFFF","1"
"55-S52-9-sj2-1","5971","S529","Beechwood PS to Beechwood Mortons Creek Rd via Wauchope","School buses","712","00B5EF","FFFFFF","1"
"55-S53-0-sj2-1","5971","S530","Wauchope PS to Wauchope Weismantle St","School buses","712","00B5EF","FFFFFF","1"
"55-S53-1-sj2-1","5971","S531","Wauchope PS to Pembrooke Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S53-2-sj2-1","5971","S532","Beechwood PS to Bellangry Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S53-3-sj2-1","5971","S533","Wauchope PS to Yippin Creek","School buses","712","00B5EF","FFFFFF","1"
"55-S53-4-sj2-1","5971","S534","Wauchope PS to Beechwood Koree Island Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S53-5-sj2-1","5971","S535","St Joseph's Regional to Wauchope","School buses","712","00B5EF","FFFFFF","1"
"55-S53-6-sj2-1","5971","S536","St Joseph's Regional to Wauchope King Creek Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S53-7-sj2-1","5971","S537","Wauchope Young St to Wauchope King Creek Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S53-8-sj2-1","5971","S538","St Joseph's Regional to Wauchope","School buses","712","00B5EF","FFFFFF","1"
"55-S53-9-sj2-1","5971","S539","Wauchope High to Wauchope Blackbutt Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S54-0-sj2-1","5971","S540","Wauchope PS to Pipeclay Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S54-1-sj2-1","5971","S541","Wauchope PS to Yarras Forbes River Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S54-2-sj2-1","5971","S542","Wauchope PS to Upper Pappinbarra","School buses","712","00B5EF","FFFFFF","1"
"55-S54-3-sj2-1","5971","S543","St Joseph's Primary to Bellangry Bottlebrush Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S54-4-sj2-1","5971","S544","Port Macquarie Adventist to Port Macquarie","School buses","712","00B5EF","FFFFFF","1"
"55-S54-5-sj2-1","5971","S545","St Joseph's Primary to Port Macquarie Amethyst Way","School buses","712","00B5EF","FFFFFF","1"
"55-S54-6-sj2-1","5971","S546","Port Macquarie Adventist to Port Macquarie Watonga St","School buses","712","00B5EF","FFFFFF","1"
"55-S54-7-sj2-1","5971","S547","Kempsey Belgrave St to Kempsey via West Kempsey","School buses","712","00B5EF","FFFFFF","1"
"55-S54-8-sj2-1","5971","S548","Telegraph Point PS to Port Macquarie Depot","School buses","712","00B5EF","FFFFFF","1"
"55-S54-9-sj2-1","5971","S549","Port Macquarie PS to St Columba Anglican","School buses","712","00B5EF","FFFFFF","1"
"55-S55-0-sj2-1","5971","S550","St Columba Anglican to Port Macquarie Bay St","School buses","712","00B5EF","FFFFFF","1"
"55-S55-1-sj2-1","5971","S551","Port Macquarie PS to Port Macquarie Pacific Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S55-2-sj2-1","5971","S552","St Joseph's Regional to Port Macquarie Pacific Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S55-3-sj2-1","5971","S553","Hastings Secondary to Telegraph Point PS","School buses","712","00B5EF","FFFFFF","1"
"55-S55-4-sj2-1","5971","S554","Port Macquarie PS to Port Macquarie","School buses","712","00B5EF","FFFFFF","1"
"55-S55-5-sj2-1","5971","S555","Hastings Secondary to Upper Rollands Plains Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S55-6-sj2-1","5971","S556","Hastings Secondary to Port Macquarie Marbuk Ave","School buses","712","00B5EF","FFFFFF","1"
"55-S55-7-sj2-1","5971","S557","Tacking Point PS to Lighthouse Plaza","School buses","712","00B5EF","FFFFFF","1"
"55-S55-8-sj2-1","5971","S558","St Joseph's Regional to Settlement Point","School buses","712","00B5EF","FFFFFF","1"
"55-S55-9-sj2-1","5971","S559","Hastings Secondary to Port Macquarie Jonas Absalom Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S56-0-sj2-1","5971","S560","Tacking Point PS to Port Macquarie Rushcutter Way","School buses","712","00B5EF","FFFFFF","1"
"55-S56-1-sj2-1","5971","S561","Tacking Point PS to Port Macquarie Gordon St","School buses","712","00B5EF","FFFFFF","1"
"55-S56-2-sj2-1","5971","S562","Hastings Secondary to Port Macquarie Matthew Flinders Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S56-3-sj2-1","5971","S563","Tacking Point PS to Upper Rollands Plains Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S56-4-sj2-1","5971","S564","Hastings Secondary to Port Macquarie Pacific Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S56-5-sj2-1","5971","S565","Hastings PS to Port Macquarie Clifton Dr via The Ruins Way","School buses","712","00B5EF","FFFFFF","1"
"55-S56-6-sj2-1","5971","S566","St Peter's Primary to Port Macquarie Bangalay Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S56-7-sj2-1","5971","S567","MacKillop to Port Macquarie Anderson St","School buses","712","00B5EF","FFFFFF","1"
"55-S56-8-sj2-1","5971","S568","Port Macquarie Adventist to Port Macquarie Kennedy Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S56-9-sj2-1","5971","S569","Port Macquarie PS to Settlement City via Boundary St","School buses","712","00B5EF","FFFFFF","1"
"55-S57-0-sj2-1","5971","S570","Tacking Point PS to Port Macquarie Crestwood Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S57-1-sj2-1","5971","S571","MacKillop to Port Macquarie Bangalay Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S57-2-sj2-1","5971","S572","Hastings Secondary to Port Macquarie Major Innes Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S57-3-sj2-1","5971","S573","Westport PS to Wauchope","School buses","712","00B5EF","FFFFFF","1"
"55-S57-4-sj2-1","5971","S574","St Peter's Primary to Port Macquarie Gordon St via Pacific Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S57-5-sj2-1","5971","S575","Hastings Secondary to Port Macquarie Sherwood Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S57-6-sj2-1","5971","S576","Heritage Christian to Port Macquarie The Point Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S57-7-sj2-1","5971","S577","St Joseph's Regional to Port Macquarie Lake Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S57-8-sj2-1","5971","S578","Heritage Christian to Port Macquarie Clarence St","School buses","712","00B5EF","FFFFFF","1"
"55-S57-9-sj2-1","5971","S579","Hastings Secondary to Sancrox Rawdon Islands Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S58-0-sj2-1","5971","S580","St Joseph's Regional to Telegraph Point Rollands Plains Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S58-1-sj2-1","5971","S581","Hastings PS to Gum Scrub Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S58-2-sj2-1","5971","S582","Heritage Christian to Port Macquarie Dahlsford Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S58-3-sj2-1","5971","S583","Heritage Christian to Port Macquarie Amethyst Way","School buses","712","00B5EF","FFFFFF","1"
"55-S58-4-sj2-1","5971","S584","Hastings Secondary to Settlement Point via The Jib","School buses","712","00B5EF","FFFFFF","1"
"55-S58-6-sj2-1","5971","S586","Newman Senior Technical to Port Macquarie Matthew Flinders Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S58-7-sj2-1","5971","S587","St Joseph's Primary to St Columba Anglican","School buses","712","00B5EF","FFFFFF","1"
"55-S58-8-sj2-1","5971","S588","St Columba Anglican to Port Macquarie Gordon St via Pacific Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S58-9-sj2-1","5971","S589","St Joseph's Primary to Port Macquarie The Ruins Way","School buses","712","00B5EF","FFFFFF","1"
"55-S59-0-sj2-1","5971","S590","St Columba Anglican to Port Macquarie Ocean Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S59-1-sj2-1","5971","S591","St Agnes' Primary to Port Macquarie The Ruins Way","School buses","712","00B5EF","FFFFFF","1"
"55-S59-2-sj2-1","5971","S592","St Joseph's Regional to Port Macquarie Lord St","School buses","712","00B5EF","FFFFFF","1"
"55-S59-3-sj2-1","5971","S593","Westport PS to Lake Cathie","School buses","712","00B5EF","FFFFFF","1"
"55-S59-4-sj2-1","5971","S594","St Joseph's Primary to Port Macquarie Crestwood Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S59-5-sj2-1","5971","S595","St Joseph's Primary to Port Macquarie Matthew Flinders Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S59-6-sj2-1","5971","S596","MacKillop to Port Macquarie Bangalay Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S59-7-sj2-1","5971","S597","MacKillop to Port Macquarie Watonga St","School buses","712","00B5EF","FFFFFF","1"
"55-S59-8-sj2-1","5971","S598","Newman Senior Technical to Lake Innes Burrawan Forest Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S59-9-sj2-1","5971","S599","St Columba Anglican to Kendall via North Haven","School buses","712","00B5EF","FFFFFF","1"
"55-S60-0-sj2-1","5971","S600","Hastings Secondary to Port Macquarie Koala St","School buses","712","00B5EF","FFFFFF","1"
"55-S60-1-sj2-1","5971","S601","Port Macquarie PS to Port Macquarie Sherwood Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S60-2-sj2-1","5971","S602","Port Macquarie Findlay Dr to Sancrox Rawdon Islands Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S60-3-sj2-1","5971","S603","MacKillop to Port Macquarie Lord St","School buses","712","00B5EF","FFFFFF","1"
"55-S60-4-sj2-1","5971","S604","St Columba Anglican to Port Macquarie Ocean Dr via Lighthouse Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S60-5-sj2-1","5971","S605","Willawarrin PS to Moparrabah Willi Willi Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S60-6-sj2-1","5971","S606","South West Rocks PS to Smithtown PS","School buses","712","00B5EF","FFFFFF","1"
"55-S60-7-sj2-1","5971","S607","Smithtown PS to South West Rocks","School buses","712","00B5EF","FFFFFF","1"
"55-S60-8-sj2-1","5971","S608","Willawarrin PS to Hickeys Creek Rd via Millbank","School buses","712","00B5EF","FFFFFF","1"
"55-S60-9-sj2-1","5971","S609","Hickeys Creek to Millbank Hickeys Creek Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S61-0-sj2-1","5971","S610","Crescent Head PS to Kempsey","School buses","712","00B5EF","FFFFFF","1"
"55-S61-1-sj2-1","5971","S611","St Joseph's Primary to Kempsey","School buses","712","00B5EF","FFFFFF","1"
"55-S61-2-sj2-1","5971","S612","Aldavilla Primary to Frederickton PS","School buses","712","00B5EF","FFFFFF","1"
"55-S61-3-sj2-1","5971","S613","Frederickton PS to Kempsey via Collombatti","School buses","712","00B5EF","FFFFFF","1"
"55-S61-4-sj2-1","5971","S614","Aldavilla Primary to Yarravel Crottys Lane","School buses","712","00B5EF","FFFFFF","1"
"55-S61-5-sj2-1","5971","S615","Kempsey West PS to Macleay Vocational via Frederickton","School buses","712","00B5EF","FFFFFF","1"
"55-S61-6-sj2-1","5971","S616","Green Hill PS to Kempsey via Aldavilla Primary","School buses","712","00B5EF","FFFFFF","1"
"55-S61-7-sj2-1","5971","S617","Aldavilla Primary to Yarravel Link Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S61-8-sj2-1","5971","S618","Aldavilla Primary to Wittitrin Dungay Creek Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S61-9-sj2-1","5971","S619","Kempsey Adventist to Temagog Rd via Turners Flat","School buses","712","00B5EF","FFFFFF","1"
"55-S62-0-sj2-1","5971","S620","Kempsey Adventist to Kempsey via Smithtown","School buses","712","00B5EF","FFFFFF","1"
"55-S62-1-sj2-1","5971","S621","Kempsey East PS to Mooneba Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S62-2-sj2-1","5971","S622","Kempsey East PS to Crescent Head","School buses","712","00B5EF","FFFFFF","1"
"55-S62-3-sj2-1","5971","S623","Macleay Vocational to Crescent Head","School buses","712","00B5EF","FFFFFF","1"
"55-S62-4-sj2-1","5971","S624","Kempsey East PS to Kempsey via South Kempsey","School buses","712","00B5EF","FFFFFF","1"
"55-S62-5-sj2-1","5971","S625","Kempsey to Yessabah Clarkes Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S62-6-sj2-1","5971","S626","Macleay Vocational to West Kempsey","School buses","712","00B5EF","FFFFFF","1"
"55-S62-7-sj2-1","5971","S627","West Kempsey to Toorooka Warbro Brook Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S62-8-sj2-1","5971","S628","Kempsey East PS to Kempsey","School buses","712","00B5EF","FFFFFF","1"
"55-S62-9-sj2-1","5782","S629","Lake Innes Ryans Rd to Wauchope High","School buses","712","00B5EF","FFFFFF","1"
"55-S63-0-sj2-1","5782","S630","Telegraph Point Rollands Plains Rd to Telegraph Point PS","School buses","712","00B5EF","FFFFFF","1"
"55-S63-1-sj2-1","5782","S631","Telegraph Point Pembrooke Rd to Rollands Plains Upper PS","School buses","712","00B5EF","FFFFFF","1"
"55-S63-2-sj2-1","5782","S632","Comara Armidale Rd to Willawarrin PS","School buses","712","00B5EF","FFFFFF","1"
"55-S63-3-sj2-1","5782","S633","St Joseph's Primary to Lake Innes Ryans Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S63-4-sj2-1","5782","S634","Rollands Plains Upper PS to Telegraph Point Mooney St","School buses","712","00B5EF","FFFFFF","1"
"55-S63-5-sj2-1","5782","S635","Telegraph Point PS to Gum Scrub Rd via Cooperabung","School buses","712","00B5EF","FFFFFF","1"
"55-S63-6-sj2-1","5782","S636","Willawarrin PS to Comara Armidale Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S63-7-sj2-1","5971","S637","North Haven Ocean Dr to Camden Haven HS","School buses","712","00B5EF","FFFFFF","1"
"55-S63-8-sj2-1","5971","S638","Camden Haven HS to Kendall PS","School buses","712","00B5EF","FFFFFF","1"
"55-S63-9-sj2-1","5971","S639","Laurieton Ocean Dr to Camden Haven HS","School buses","712","00B5EF","FFFFFF","1"
"55-S64-0-sj2-1","5971","S640","Port Macquarie John Oxley Dr to Port Macquarie HS","School buses","712","00B5EF","FFFFFF","1"
"55-S64-1-sj2-1","5971","S641","Port Macquarie The Point Dr to Port Macquarie HS","School buses","712","00B5EF","FFFFFF","1"
"55-S64-2-sj2-1","5971","S642","Camden Haven HS to Laurieton","School buses","712","00B5EF","FFFFFF","1"
"55-S64-3-sj2-1","5971","S643","St Josephs Regional to Port Macquarie The Ruins Way","School buses","712","00B5EF","FFFFFF","1"
"55-S64-4-sj2-1","5971","S644","Laurieton PS to Camden Haven HS","School buses","712","00B5EF","FFFFFF","1"
"55-S64-5-sj2-1","5971","S645","Camden Haven HS to Lake Cathie Ocean Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S64-6-sj2-1","5971","S646","Camden Haven HS to Bonny Hills Ocean Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S64-7-sj2-1","5971","S647","Lake Cathie PS to Lake Cathie Middle Rock Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S64-8-sj2-1","5971","S648","Camden Haven HS to Dunbogan Store","School buses","712","00B5EF","FFFFFF","1"
"55-S64-9-sj2-1","5971","S649","Camden Haven HS to Kew Ocean Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S65-0-sj2-1","5971","S650","Camden Haven HS to Rossglen","School buses","712","00B5EF","FFFFFF","1"
"55-S65-1-sj2-1","5971","S651","Camden Haven HS to Batar Creek Batar Creek Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S65-2-sj2-1","5971","S652","Heritage Christian to Thrumster Sovereign Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S65-3-sj2-1","5971","S653","St Josephs Regional to Port Central","School buses","712","00B5EF","FFFFFF","1"
"55-S65-4-sj2-1","5971","S654","Port Macquarie HS to Port Macquarie Koala Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S65-5-sj2-1","5971","S655","Mackillop College (Junior) to Port Macquarie Livingstone Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S65-6-sj2-1","5971","S656","Mackillop College (Junior) to Port Macquarie Lake Rd","School buses","712","00B5EF","FFFFFF","1"
"55-S65-7-sj2-1","5971","S657","Wauchope to St Josephs Regional","School buses","712","00B5EF","FFFFFF","1"
"55-S65-8-sj2-1","5971","S658","Herons Creek to St Josephs Regional","School buses","712","00B5EF","FFFFFF","1"
"55-S65-9-sj2-1","5971","S659","Yarravel Link Rd to Kempsey East PS","School buses","712","00B5EF","FFFFFF","1"
"55-S66-0-sj2-1","5966","S660","Malabugilmah Clarence Way to Grafton","School buses","712","00B5EF","FFFFFF","1"
"55-S66-1-sj2-1","5966","S661","Grafton to Clarence Valley Anglican","School buses","712","00B5EF","FFFFFF","1"
"55-S66-2-sj2-1","5966","S662","Yamba to South Grafton","School buses","712","00B5EF","FFFFFF","1"
"55-S66-3-sj2-1","5966","S663","South Grafton to Clarence Valley Anglican","School buses","712","00B5EF","FFFFFF","1"
"55-S66-4-sj2-1","5966","S664","Grafton City Centre to Westlawn","School buses","712","00B5EF","FFFFFF","1"
"55-S66-5-sj2-1","5966","S665","Lilydale Winegrove Rd to South Grafton","School buses","712","00B5EF","FFFFFF","1"
"55-S66-7-sj2-1","5966","S667","Stockyard Creek Punchbowl Rd to Grafton","School buses","712","00B5EF","FFFFFF","1"
"55-S66-8-sj2-1","5966","S668","Grafton to South Grafton PS","School buses","712","00B5EF","FFFFFF","1"
"55-S66-9-sj2-1","5966","S669","Buccarumbi Old Glen Innes Rd to South Grafton","School buses","712","00B5EF","FFFFFF","1"
"55-S67-0-sj2-1","5966","S670","South Grafton to South Grafton PS","School buses","712","00B5EF","FFFFFF","1"
"55-S67-1-sj2-1","5966","S671","Trenayr to Great Marlow Poplar Dr","School buses","712","00B5EF","FFFFFF","1"
"55-S67-2-sj2-1","5966","S672","Grafton City Centre to St Mary's Primary","School buses","712","00B5EF","FFFFFF","1"
"55-S67-3-sj2-1","5966","S673","Grafton Marlow St to Grafton Base Hospital via Junction Hill","School buses","712","00B5EF","FFFFFF","1"
"55-S67-4-sj2-1","5966","S674","Grafton City Centre to South Grafton PS","School buses","712","00B5EF","FFFFFF","1"
"55-S67-5-sj2-1","5966","S675","Jackadgery to St Andrews Christian","School buses","712","00B5EF","FFFFFF","1"
"55-S67-6-sj2-1","5966","S676","Great Marlow to Clarence Valley Anglican via Grafton","School buses","712","00B5EF","FFFFFF","1"
"55-S67-7-sj2-1","5966","S677","Grafton Marlow St to McAuley Catholic via Junction Hill","School buses","712","00B5EF","FFFFFF","1"
"55-S67-8-sj2-1","5966","S678","South Grafton PS to South Grafton High","School buses","712","00B5EF","FFFFFF","1"
"55-S67-9-sj2-1","5966","S679","Grafton Marlow St to Junction Hill","School buses","712","00B5EF","FFFFFF","1"
"55-S68-0-sj2-1","5966","S680","Grafton to McAuley College","School buses","712","00B5EF","FFFFFF","1"
"55-S68-1-sj2-1","5966","S681","Waterview Heights to South Grafton via Eatonsville","School buses","712","00B5EF","FFFFFF","1"
"55-S68-2-sj2-1","5966","S682","South Grafton to South Grafton PS","School buses","712","00B5EF","FFFFFF","1"
"55-S68-3-sj2-1","5966","S683","Grafton Marlow St to Grafton High via Junction Hill","School buses","712","00B5EF","FFFFFF","1"
"55-S68-4-sj2-1","5966","S684","Grafton to Grafton PS","School buses","712","00B5EF","FFFFFF","1"
